Inicio multiplicação -12h15m35s150032us
232631	222143	224211	245911	259196	203720	239600	244570	198844	240287	211939	253372	209384	244019	208857	219462	235849	236914	233927	218329	232405	208146	240396	211360	245438	255211	215849	222427	228089	257948	226096	230855	216776	246089	211067	216042	250266	229602	230448	236585	218446	213204	225063	217528	211968	224888	223900	212797	224611	235990	213849	235920	204090	235623	241116	231160	228018	217838	249741	216813	227220	245620	235444	249776	213747	258992	226174	218196	225093	228910	210766	237236	226521	230224	212822	226223	235762	238055	235694	236348	239598	215074	252572	242509	224425	204219	245528	230643	234794	235944	227365	233568	209566	211767	245334	220062	201477	218627	215232	225236	
243281	227348	249823	257471	248608	190866	259590	238247	227137	252056	230625	266923	242781	246664	221554	262547	242216	270072	249834	219590	229696	229748	244911	233409	279341	267170	229479	233666	241423	283220	243480	229369	219289	241460	229107	244275	258172	247154	237509	233454	238903	236763	243388	237851	228608	231033	248417	229818	267274	236131	249256	273502	218965	253601	245663	239238	238398	233973	266537	226804	244917	263055	246666	254355	238686	265207	246099	235206	241279	234029	228239	263282	231657	251567	243124	253851	254034	261301	272753	257521	256138	240385	263315	281277	217692	226941	260305	231638	235207	242531	262145	251485	227451	231063	249496	237179	238626	219699	241701	221567	
292541	281030	271303	293245	294224	243584	294190	290603	261267	277346	257102	291665	265801	291103	248263	295931	282263	304635	285356	260427	259808	273228	288609	283251	305551	299497	257337	271449	270015	306138	291977	266614	278980	268394	257458	258704	299137	289119	276086	294645	276111	274460	295064	277110	276019	256428	283568	265109	286307	287984	284606	324945	244994	296101	297612	280600	273524	259249	314813	247220	269416	303553	278475	296828	258463	313527	288635	286060	279912	275905	279513	299412	268466	302644	304468	272062	281699	298325	288230	288355	274997	274324	295560	311938	279097	264480	289047	286111	273396	294361	296366	285770	270559	243641	312429	278959	260557	262451	269988	272292	
268304	251062	258696	294740	296450	223580	288208	269888	230689	274647	268282	269358	250598	273850	249232	273602	268066	268351	274267	246126	254521	266775	282619	253176	291933	270497	251336	275193	266293	293394	269987	272225	264746	258065	245994	255579	282250	286520	259409	277872	276858	260683	273159	267146	254481	244434	272872	254211	270465	271127	258392	289331	256710	283081	280224	268004	263185	256935	280969	244953	262811	267711	291815	274305	237210	290315	269831	283219	276113	267483	247618	280300	265557	268296	267991	255583	269690	272067	284275	274709	268190	261008	294973	284786	264031	263236	270847	264814	266178	265060	272804	262531	251848	253552	291437	269327	255908	247199	259504	258362	
273838	248532	235407	261760	254923	215147	276215	222769	228772	256002	215871	253491	257730	245529	224925	257299	232008	254271	240843	227990	234906	219363	256046	239409	270353	273383	244219	248894	239542	276217	261571	241369	238549	234447	222939	235210	277623	250623	241408	257015	250716	242678	253878	259528	232964	230792	248437	230306	263524	259645	256063	276643	237860	260859	241547	236747	235360	221516	269621	213052	225644	276405	251045	255440	232326	271713	259832	243018	257444	249674	252846	260411	251650	261317	257198	244047	247593	249664	262742	265684	254027	244118	268719	281117	232827	247395	267478	249089	240629	259993	265888	242477	225245	233074	258799	239550	223471	231592	233660	236672	
234473	209653	237615	241848	234210	192687	224913	211283	214455	232373	219094	237400	208409	225704	205810	231964	219904	223359	213383	208705	226509	214910	232305	217389	244072	224749	208650	221687	225187	250373	231189	211237	206955	202254	202791	213090	236989	213321	201513	220837	195477	203453	225695	213943	218187	197219	225152	204722	235290	211861	235576	238739	197925	236200	218910	207499	209207	207527	227357	197750	203336	245205	223384	218320	220497	237394	219275	235965	229532	204878	223658	235329	212914	230668	225384	224172	233858	234280	250572	221554	228497	200248	232723	236154	204826	210766	235806	217939	215643	227801	220262	204677	204478	221081	247666	227689	229378	206080	208415	211838	
265153	235665	231714	274133	269353	207043	278064	255769	235425	261654	236306	271568	248829	247833	219360	250534	249883	258440	243012	227902	235317	232583	267649	228249	284398	267109	223790	248325	251409	281970	251010	245681	219059	241832	227644	225016	270897	251894	246771	255903	260539	248828	248133	256597	242177	244163	248057	222567	243356	250953	233744	269496	232424	249524	270794	240935	238057	234491	271112	232651	244791	255849	270796	270609	227767	269666	260242	262088	253055	238033	240878	271751	251718	246920	261670	240519	256868	263331	251043	271714	252370	226326	280292	273545	234823	237305	261548	249903	246005	239377	250818	255186	242675	229317	256167	233105	223309	238808	225922	240150	
298474	268688	278748	308638	287713	251281	316157	276383	261728	298940	258783	286668	281278	275934	245942	295927	283654	291676	289927	271500	268600	273587	277840	262778	314392	291809	269613	281574	274267	317413	306709	271213	270377	259171	260552	264180	307583	291490	269100	300093	266235	275435	281373	280606	270856	259975	283389	268502	290502	274695	274618	315368	252432	283036	283090	278616	281718	262025	301028	246749	264566	292475	298167	288144	257279	304329	283794	293638	292605	274686	270284	300848	265752	281984	285834	277281	294052	290871	301179	277169	268874	259524	298317	305502	264073	269540	284021	286425	273690	281537	289034	271118	266544	265528	297397	279662	282008	254909	267006	260528	
275880	235934	247757	277581	257780	217443	279127	255229	224291	242683	237141	242200	252252	242821	224033	264651	251140	280053	230506	227714	243017	224683	244781	228852	251180	270106	253184	255595	236516	303063	266797	245580	232503	236848	232823	242554	265939	231313	221094	248243	257178	245372	258440	240425	239227	242451	233174	236442	260037	246669	256656	277709	242909	242849	248962	250058	228020	226077	261126	223720	241626	275574	262898	265153	228651	271297	255742	250928	250606	243174	235826	272973	242819	267986	258258	250762	258862	257260	265617	265282	260497	245122	260749	275005	228932	234948	242524	247196	250840	246764	242604	251689	241609	243125	256277	228754	226173	237052	232109	225144	
217983	200438	214336	210559	217116	184633	227364	200184	198915	194376	196789	207092	200915	211897	176315	212218	209294	223240	190808	190408	194247	198791	205647	198073	219758	213323	187974	198853	205622	232813	214944	205481	198318	204849	181564	190899	213756	195181	186185	206854	198316	199528	207832	213196	194787	204017	193165	182936	212344	199520	190626	214698	184142	211289	210319	199286	189845	201192	224162	185898	188490	217462	225407	222997	191134	225170	201458	212566	211139	204130	200980	210750	206995	207622	207695	208894	208429	220839	225629	208932	206805	191740	238503	214455	200958	183036	208213	201057	200258	223884	210118	201517	202443	187440	215590	199063	180658	200127	196692	185779	
256336	221468	254369	250377	238752	207143	249217	241073	216623	227148	221879	254245	240444	245781	195955	241143	241094	236592	222040	218386	228581	205991	225319	240999	247778	252519	242375	240766	237170	281581	228999	242122	236271	222919	207017	230545	252018	238064	231466	236328	240455	227184	230704	248064	227535	242766	223595	219633	240577	226328	224729	249870	231312	260526	243602	221912	225779	230636	253238	198482	233230	254363	246430	249871	231536	266387	232405	247262	250432	224052	242997	238625	221849	243921	248101	238513	246267	244496	246236	230355	232981	222033	245587	259117	228233	214519	237890	216792	204451	243365	234710	228429	219752	227020	251407	228024	213746	218901	212442	228363	
277988	275659	265057	291995	293461	242893	297926	267868	274574	265727	242008	289095	265307	289068	234923	274278	283050	280423	286829	266005	250182	262636	277582	255616	305038	292916	241838	258679	285386	294997	270706	272434	264393	262132	257172	266270	288400	266524	281393	280375	255945	285792	287585	271302	258890	266646	276147	256675	272713	271598	277590	302035	253412	283907	285154	273469	266163	251606	281861	241208	256048	314707	288609	279793	255894	296725	288248	269116	280072	272176	284821	277069	282304	272330	281349	269281	284279	302213	299127	289628	268214	256385	298815	292164	260515	250934	294020	274852	270494	266718	286740	266565	279290	255064	286992	281495	265479	254851	268348	241464	
222897	221407	238411	245069	253466	206416	237772	242912	214861	229629	208668	245633	221586	244076	200022	242760	243633	244586	239626	218551	222784	224112	227995	218517	267627	242259	222885	236522	231954	266513	240357	243508	217933	223704	198503	223929	242809	239296	231303	232764	221462	227213	228980	246103	210312	219280	223431	220380	230120	236952	217077	246608	215276	246737	244814	239816	234776	218959	260322	218192	228440	240647	244459	250220	223390	258214	231949	233271	221659	233781	232024	236634	224739	230529	228726	228544	228723	245793	235660	245277	234111	213039	248492	265772	236251	209102	241167	219639	228581	228295	230618	239345	218991	229847	246862	222070	214970	217345	212757	224599	
239630	225328	215715	227304	237539	194600	232768	230906	203697	232824	214714	244589	222274	235331	225250	234097	217581	240547	226993	206287	232786	216947	226225	217760	255480	245053	232989	231107	217625	252178	235857	222687	227059	238935	213859	218657	248047	238604	205698	245941	220640	215559	236389	220039	223400	217536	246495	219569	241466	240741	220898	240270	215260	237265	220233	219990	214879	228336	239150	206966	227054	242847	224677	241034	222678	255330	234521	243271	232038	225489	224547	248085	227909	239768	231718	234469	251659	245103	228997	239450	236324	224564	252162	254492	201503	223382	253118	223160	241081	238450	226094	217428	195520	231265	243631	209373	223750	210427	220947	229948	
264597	248441	230184	263015	254510	219989	270266	253511	244844	255001	215437	259048	253572	263868	224249	271593	264100	265585	243664	226737	243369	236061	248927	226795	282636	274220	237449	254626	235872	295820	265058	246830	239467	245460	227129	247123	269925	255173	242486	266031	244209	241501	242432	241716	238112	230228	247469	233845	245006	245217	234607	279077	224807	256666	261663	250850	250073	233481	269047	234926	229726	277049	264816	261357	223749	283793	252004	255833	259495	265590	249069	259968	240963	256469	256689	246886	263427	264629	268351	265201	249378	228936	265018	285440	239832	226154	259512	247218	237859	235594	256464	245366	238657	245880	260718	244430	226788	241969	247065	230427	
273329	261100	255541	287189	276771	217024	286203	251197	249572	264893	242904	267584	269973	271304	243843	276888	279879	269894	250059	240297	248656	243549	267632	260289	298267	270687	260944	251881	267099	293415	281936	250356	263196	250036	252410	247838	288118	261320	241623	284954	254914	263380	279886	274025	254033	244816	266030	240731	269808	277394	266556	275418	244969	276901	264890	246662	257319	242123	280760	238287	241912	289404	265797	266227	249518	273969	268741	273593	261776	263386	269990	288149	264888	267919	283517	265374	273544	270825	266472	269197	259856	245180	303907	281651	252147	239266	266786	247885	256635	280232	269612	243235	254021	250473	277091	255238	247329	255255	234003	256286	
264977	242809	244262	259115	259013	231816	270748	245823	230543	244036	230587	270854	252987	263265	240644	267713	252537	273456	254601	225850	233810	247225	258534	249158	273663	263007	239637	219856	242047	273960	257181	243558	229315	250215	244777	248117	273901	238592	227851	252179	241608	258304	265731	267051	248624	236849	255874	225203	256163	232400	248046	255117	229961	255800	254309	244161	233225	246150	288047	207935	234960	281338	268606	253837	237097	273967	260267	255861	267781	243072	254344	292147	240588	260889	246860	245671	265949	277856	279083	245970	268251	248503	278964	276687	232064	229831	260961	231011	255154	258771	268628	251210	237181	246006	263109	248192	241284	237252	236351	243187	
284645	260141	279651	278511	270871	216393	262306	277329	248627	259208	239491	295287	261690	275972	237352	277439	283396	280339	262059	250724	258722	244759	259246	237016	293471	285661	255648	260380	261320	289864	262262	269100	262987	256744	252440	266007	277220	260889	252449	267223	252774	254747	280097	257200	258335	245763	256861	243002	276359	253926	255238	288410	233511	281335	278693	262045	245008	237703	273749	242186	270802	296977	281285	284230	256389	287238	280905	261739	272184	267020	262165	290615	259791	281678	280419	263682	286347	300680	286342	273275	279163	237908	281224	293195	242301	253574	264796	246614	262475	253021	258006	263908	255281	256332	278858	263154	255495	237856	254429	244224	
252528	228937	237409	234587	248549	195912	250589	235488	209482	236522	222665	247631	224819	239470	184008	232597	237330	241103	241505	216112	221111	226618	245405	228145	266383	255023	214972	238022	218750	256189	257570	230573	222329	239679	214963	214871	256899	233243	231564	242188	218044	239466	221212	235751	209293	238374	228649	239253	238786	236433	227325	259802	220612	245654	244162	238956	242391	229149	256397	203840	210848	247305	248100	252082	229600	249636	229365	236674	237108	231641	226389	236849	252148	237117	225185	229046	246896	251265	252089	238207	245929	215820	253207	276170	217976	230172	253896	249237	224167	231774	238655	232878	210042	205392	263789	233623	217251	216681	219388	220863	
287477	269360	267571	271618	278674	242873	282043	264070	241844	269458	248417	287321	287682	266660	248805	267127	271384	299050	274619	244248	257885	238410	261215	272454	291016	284937	247921	253742	253108	305900	267350	265436	245953	264624	255661	267106	306902	277359	261582	275801	261982	264687	270585	252612	259279	275756	278724	250320	284268	262114	257701	292252	248385	281520	276198	247140	260145	247317	294183	245042	275634	291196	284021	275583	263707	298678	269325	267881	263145	248420	265284	284285	251998	295323	270904	259497	265346	291938	290189	272108	270081	270921	275727	307575	259722	263144	288671	259480	268301	292485	276442	287815	259531	250798	282568	270083	244994	234491	257221	243891	
275570	244691	256345	268393	269883	224370	271953	259785	230905	261528	227920	266494	247588	257895	235277	271775	257015	275523	255725	238910	244186	239042	267258	262218	278904	265288	251816	246839	257940	284747	248845	253449	236706	241298	236000	242308	272066	261155	251859	250802	238091	248068	257509	256276	239637	251676	257418	230663	262400	242893	250863	286106	244258	271835	288397	260142	247859	233603	276044	241295	243501	289344	270645	272932	242681	285787	268058	251715	267522	243109	263198	269921	240254	264125	264790	264035	263336	270221	276220	266918	244697	244686	270240	277082	243489	249509	273048	249910	254756	262607	275222	263951	246204	235107	270472	260102	247126	232071	234176	234739	
302020	266951	269724	275926	278970	223643	278786	271039	235457	264106	260446	279488	254077	264663	245398	275444	267200	288342	282467	235376	250940	244521	268314	256301	293364	270711	252119	261969	249073	305586	262584	247774	256045	254067	239033	252397	299330	245552	252258	268184	253474	249772	269933	259362	260729	254504	263229	246627	284434	258563	262434	278289	249675	284281	273827	256763	252616	264188	299421	231287	264888	285347	270637	271676	260678	281450	268996	282223	272053	244659	260055	288801	254061	275354	288949	270268	273044	272616	287545	273400	270417	257750	270892	291161	255510	259380	281152	255315	262813	269985	272834	268234	244673	255624	274826	259649	251029	255943	264650	244804	
277500	258076	273165	281707	284007	215133	264789	271531	242889	264083	236238	283421	257897	277703	231808	272117	266639	276387	263055	244325	251715	236374	267606	252930	285012	289121	246725	266935	252263	306837	260752	258258	256767	265013	254883	246411	283935	269613	258304	266445	253736	266203	261499	277451	258574	266202	254185	250072	277287	267092	263313	293136	237351	277952	283229	257815	243320	240992	300654	236788	260722	273828	267369	277590	258615	292666	265662	248556	256278	258158	271350	297092	268283	283808	260886	260191	281013	286940	269370	285280	273335	246340	290536	282544	261347	258502	274879	260717	265675	283882	267809	270425	274517	232209	290274	270096	242542	244247	248447	244847	
276579	246939	260064	277703	266411	221747	273728	241330	223806	268324	240194	273118	264483	262155	224999	267971	253584	274610	260907	238921	250259	238668	255494	234755	292929	284858	246377	244140	258535	288156	263251	245578	238203	246384	230574	249421	283482	258818	242483	257961	240323	249997	279157	251509	243671	243230	260965	243618	271880	241696	254252	284715	246478	268321	255112	251419	248344	237710	268513	229683	238747	279877	279308	270637	249631	273713	260074	256797	255755	262980	255443	275819	247409	264486	256585	247364	251003	272955	272027	272794	264186	257123	273550	305712	223065	246795	270013	244073	247374	258609	275470	252709	256768	259027	274300	257260	237301	240834	239480	232011	
255023	239801	262372	271257	265810	227797	277017	259533	236088	258161	239292	268782	237455	261706	219945	262282	265407	275643	256643	215256	230063	228924	243504	245968	277566	256715	228434	233997	262514	276800	247015	261100	248635	241797	237310	228558	274564	234391	241467	254330	243625	238171	262486	257164	244214	238088	243398	227286	263719	243783	246135	274889	230635	259539	259454	245879	244641	242598	264860	223052	242396	271692	260838	277701	245124	263463	260078	265234	257943	226608	243936	276086	247528	244209	266131	260832	259414	262306	280621	252752	255948	248345	270990	264017	239805	217234	260873	242911	258783	259398	263068	248513	247609	240170	271400	252633	234974	230928	253949	232905	
282758	247167	252271	290083	286480	223752	296399	265053	235802	282563	237874	267071	276443	253709	259788	277320	269067	273939	259202	237624	259260	244548	253052	240814	287730	286387	253608	250619	263530	309124	275154	260108	258862	253688	246682	255821	288056	254141	262090	272483	278512	256988	268891	271790	261041	252207	271434	236620	287814	258382	254472	282204	245861	279722	279507	252595	254372	254679	281850	248750	255744	281050	286513	267406	251937	289014	262125	260072	266783	256469	246790	290325	263493	281436	271623	256614	274362	275579	281736	276239	260726	250891	294872	295491	253395	254452	272227	259229	270488	280319	270642	250253	252868	251156	274019	257250	240723	242366	253581	252164	
257891	227105	252912	260786	241182	216271	259474	260778	221369	246582	241964	249419	219611	251284	234090	253104	245821	264074	240611	223780	255406	225350	236357	229417	261543	258869	231856	244045	234059	277972	240475	240548	232519	238672	218629	239008	273846	243406	232265	245764	246355	229497	246203	242714	232954	242569	231423	237959	246798	220680	232749	261085	218400	257603	248691	235546	230471	228059	274452	225107	242819	254155	256629	253744	223523	279245	249017	247955	252814	238520	220163	255166	246981	249144	238673	231460	251587	257362	254975	250295	246276	245509	257860	271895	231891	213530	254769	230228	243971	256742	239584	243636	226014	243354	269696	234131	221858	220966	233214	231147	
263990	250592	254656	269450	276380	238936	284221	240416	239795	269962	251172	281070	268386	270751	238447	282666	266551	279318	260657	228367	253722	245392	248344	254080	296088	281541	255811	247316	253233	282516	264020	265171	233741	240621	250428	239908	290541	252754	237229	252117	239701	268770	273628	259139	254557	250467	271600	244011	266287	255596	247683	282557	253636	272035	275556	251817	250906	241395	276916	221058	248346	286872	271402	280172	247156	286053	274019	260991	246038	253069	269971	286202	248408	275663	261223	263219	252991	270349	282925	286039	274771	258689	286984	295950	245172	259111	254871	264439	271889	257112	277753	248451	260750	259714	280755	259901	242526	239280	256309	241312	
260299	234859	253145	259603	260294	213962	257172	241489	245540	240097	233975	264057	240189	252263	222568	253856	255021	249088	258447	224327	246001	211348	250455	229593	277023	253255	224495	248203	262326	286231	253881	236241	224402	246956	228620	249990	263159	259546	257976	266166	227595	220709	250032	242507	254771	235038	247470	224622	257942	236582	239625	269780	247606	257440	242696	240978	262564	235813	269325	221482	237155	278575	249305	248914	228440	267027	256893	273045	250965	221618	248869	262061	246232	238067	248785	240228	247354	268857	280788	248973	244464	237896	271849	272015	235902	214494	256942	245306	231819	241818	252522	230739	219791	241976	279254	244421	237136	222379	229745	242060	
267113	246209	246782	253017	259148	204490	274775	258570	236341	248512	226139	271780	261878	264566	237717	265077	262038	274235	239091	223888	232406	230976	241443	238889	276607	254321	244695	244386	247738	266097	235161	238190	256545	246505	242743	229406	281454	257143	244249	255804	236518	255942	264032	245076	244157	242847	263662	235936	261417	244690	245883	286055	230405	260763	272194	242469	242124	233608	267578	222182	241939	284182	270294	280565	243195	285464	261266	259090	260555	251058	251712	277120	258979	266370	274682	253882	249372	274070	258517	262784	243618	240577	283042	278447	235588	243649	248304	244940	246611	250550	263557	250766	236841	227153	262119	250069	228960	234061	220470	245419	
249195	218556	247279	263244	252370	200605	251317	223097	219103	251487	218695	248563	230265	250548	207343	250099	241226	244521	228236	226051	231105	218181	230661	232468	264405	253963	223750	244190	233407	259739	249703	226923	224804	217050	220830	229408	243082	228654	247596	233149	221208	212443	223363	232682	236951	224862	239981	209629	259494	228453	225822	248368	222153	250524	237132	217907	225675	226907	263267	191614	225121	247787	251648	238474	231360	258679	218719	239043	227455	227878	234251	234820	217835	243143	251998	230253	227342	240498	256486	238909	223396	229127	251653	257946	227677	231922	235191	237179	229056	254468	239564	220236	221898	220688	234763	247523	232768	218302	219857	221378	
246702	237136	232998	247859	239206	187950	247424	235013	223700	232598	220074	228852	216448	227415	226519	242419	245991	242976	238852	215388	237380	213213	236892	221083	244983	253170	218501	229709	233898	267472	232473	210503	219233	230226	215447	226853	252983	232536	230922	242604	231433	220190	221647	224223	233864	233065	218104	230741	238384	231154	224475	254717	200409	233462	244055	238160	230174	214947	268552	204742	224140	253887	229876	240285	206258	259611	246978	238355	237773	217692	228949	248357	231238	239476	249486	226445	237285	237861	240582	226181	228167	232517	231631	245752	226086	214023	250157	230947	242761	248469	229663	237282	212176	222515	236506	227379	218152	229050	208340	212830	
218073	205867	218290	237094	230994	177216	236369	216310	207290	215262	197597	230690	215180	225314	207985	216654	231932	223609	218164	201926	215454	202285	234969	201509	239687	226707	209268	224305	226896	251263	216493	202704	208348	209066	190333	223505	229433	221585	220261	228820	216217	195617	209557	221628	214510	210422	231896	195294	221726	222353	210693	247263	200142	219198	229085	211195	218369	198350	236494	206389	208593	231933	235509	231610	209776	249337	231728	228599	237358	220705	228016	218842	224745	227100	218907	222655	236973	231903	234184	236506	202323	225152	239523	216648	211634	198473	235139	210302	214123	221560	220563	229160	195172	201612	213990	216052	203435	216208	211069	203491	
295176	274340	266670	281847	276358	232190	285617	266194	242917	264688	258666	268213	260300	280602	243201	255194	268945	281480	259986	251448	256134	264261	262669	240550	286790	291785	254160	257944	251855	289812	279197	262562	270421	276342	236032	255433	293713	268619	247554	275423	232165	253346	274503	254845	250678	256003	270239	245700	272794	263481	267873	292470	243592	276213	265685	266673	250992	246104	293996	236518	247429	289600	283555	277683	253775	292602	264578	252928	264734	272097	260577	264183	259102	290944	273775	273078	272579	278185	287697	274786	268873	245134	295943	293670	248949	244908	263011	272117	269407	275469	281871	256050	258069	250265	274469	258617	245942	246291	258784	243932	
211851	218611	219718	237883	229612	195032	225920	217022	203018	207207	211629	210034	214238	221186	194198	207769	216971	230466	221573	199034	206839	215554	227069	196048	237578	228644	188957	208644	216735	242941	221664	220632	202088	209188	198354	205963	233834	220749	209557	214987	231943	205749	234441	206720	200875	211431	205543	208326	222649	211189	214402	235519	189287	228901	222998	215520	216351	203334	225750	204686	212944	226904	224382	218460	210915	238706	220714	224914	217706	211444	199637	210587	211537	230730	235642	220502	213245	228737	238415	222661	225142	205957	226530	232786	217983	198299	241762	215174	211998	233473	220365	229922	200669	207868	231195	209421	204373	191203	218286	201390	
280037	254789	255568	269830	277166	217276	280089	255964	244057	251378	245668	268927	267409	263423	245194	265841	256254	280316	260544	231257	234117	256626	248026	248231	277676	287342	244469	246891	259349	283772	280206	260256	261256	240917	235966	252596	268560	244439	256038	275773	259996	261151	274740	259768	239802	252446	255225	248914	270369	268614	264782	286324	242458	273820	291270	255888	262976	240636	286858	245161	256094	287399	270628	277084	249751	277611	266923	260792	273830	259130	258237	280637	258525	295114	275065	274917	271930	280576	286999	272009	265244	241646	281429	289300	253077	263313	265930	251242	242974	253084	276404	260157	247800	243849	270540	248423	249153	249471	241963	237844	
