59	10	96	35	25	68	62	100	42	54	8	44	64	67	66	37	57	94	71	6	18	97	67	9	87	33	44	81	31	11	74	13	86	58	18	65	53	46	67	93	40	75	3	57	70	26	66	92	21	38	43	52	20	64	77	6	67	46	47	4	62	58	61	37	6	24	28	37	60	79	22	78	95	97	100	6	80	94	34	11	57	99	2	25	98	18	90	0	26	51	24	8	5	4	38	32	68	97	37	36	
89	52	93	92	62	32	55	64	71	58	90	74	31	0	34	81	10	17	87	35	17	61	80	36	65	75	43	78	22	36	99	95	42	65	39	81	10	65	70	28	45	47	39	15	53	73	80	72	100	32	19	26	51	80	31	82	68	45	44	39	93	38	69	35	95	35	85	75	60	71	50	75	79	36	25	71	38	65	52	27	90	77	9	59	82	68	47	83	58	38	48	69	7	67	73	36	41	50	9	85	
23	35	73	34	84	92	100	100	14	55	56	65	9	9	21	42	84	54	50	42	48	75	25	88	97	30	17	28	74	100	69	24	13	74	92	44	19	36	5	71	18	62	28	34	54	29	68	87	14	99	33	58	32	90	82	100	67	35	21	94	45	0	77	69	25	91	35	11	52	86	83	24	47	24	17	7	19	84	41	86	60	51	3	29	43	87	53	27	62	3	6	93	59	15	66	12	56	21	42	13	
8	20	35	76	25	47	22	37	40	37	34	1	57	12	60	1	56	13	48	70	62	33	4	38	22	12	27	77	7	10	9	28	85	16	5	14	12	35	11	25	42	75	18	63	77	9	22	38	79	32	77	78	51	40	76	40	22	37	93	43	41	72	7	52	4	59	75	10	47	37	35	19	72	32	48	46	44	95	36	70	25	83	45	33	64	40	12	44	91	6	6	51	20	92	79	5	93	7	76	26	
74	3	21	71	52	4	89	36	7	12	41	47	77	82	88	38	67	34	49	74	43	36	15	94	99	60	69	14	11	87	71	80	3	40	14	70	85	53	14	52	30	96	14	78	28	78	4	92	57	61	65	94	34	35	68	81	99	11	16	43	61	41	2	41	11	90	39	87	3	17	90	20	0	10	2	36	19	62	55	65	40	28	73	38	16	31	57	89	91	2	44	12	59	32	45	0	30	90	32	15	
66	46	95	9	26	22	19	83	91	30	31	90	42	24	83	79	58	37	49	9	61	30	99	51	73	99	26	54	75	71	89	93	81	1	22	31	44	50	69	49	95	33	99	82	59	78	33	97	25	11	34	57	79	22	82	60	13	79	67	78	73	81	95	23	10	74	8	99	97	13	19	42	69	65	57	76	93	18	18	7	48	41	75	2	81	81	81	31	51	57	86	73	29	50	73	96	11	74	22	5	
25	84	17	75	35	36	59	24	22	34	10	25	57	97	58	96	49	79	44	74	65	46	35	85	0	61	13	47	5	98	26	12	41	32	77	10	37	12	27	46	100	68	10	25	37	99	37	82	49	75	53	51	92	61	100	12	66	3	6	21	70	3	16	84	13	45	81	93	23	85	9	21	56	2	89	30	74	34	20	87	29	22	29	74	90	20	56	74	43	52	69	48	57	14	1	40	3	29	81	16	
12	5	10	14	28	50	57	61	73	78	49	83	22	58	10	84	18	35	52	34	61	97	7	65	35	30	61	50	2	97	76	25	25	100	76	47	90	66	35	65	9	76	36	89	2	94	74	3	87	37	40	41	64	15	44	9	94	35	30	82	6	60	98	95	63	62	56	29	40	21	70	48	17	0	50	67	39	21	51	59	86	10	75	22	98	30	14	16	21	61	12	1	90	63	8	36	0	10	26	8	
26	62	60	19	43	41	98	62	50	96	2	47	7	48	35	71	76	16	30	39	93	47	52	45	19	21	3	71	42	64	1	25	100	13	69	98	28	40	63	59	41	85	6	27	26	100	44	29	48	16	70	99	51	63	2	95	81	78	43	85	91	2	42	49	78	26	79	83	9	75	55	83	22	59	29	62	28	77	6	77	63	22	26	59	72	73	80	45	67	22	60	32	38	51	11	80	35	87	32	12	
90	29	7	32	12	28	81	4	85	31	100	68	0	31	43	95	43	8	58	11	69	18	77	81	49	9	31	92	12	91	62	46	87	23	40	61	44	15	20	69	15	41	0	68	24	15	38	97	76	95	81	41	10	77	94	59	67	68	42	66	73	71	32	0	25	55	70	68	87	60	11	22	60	75	49	96	64	84	77	65	74	59	98	51	55	77	13	42	61	99	6	9	84	26	77	67	64	40	48	92	
49	57	68	23	98	87	20	53	83	9	70	6	33	42	55	0	87	1	45	4	66	75	87	62	42	4	28	29	49	69	50	39	96	11	30	38	63	42	72	75	14	1	83	20	12	4	8	73	22	81	84	97	69	15	73	100	86	3	3	67	74	25	36	91	50	70	51	86	88	22	94	25	83	77	73	74	78	79	71	1	97	53	41	35	27	6	64	69	15	69	14	17	28	89	37	51	83	6	84	29	
57	47	61	12	99	66	32	91	99	56	32	98	15	63	19	70	67	42	94	83	9	39	55	96	99	80	33	27	37	98	35	12	28	81	50	44	47	89	73	74	41	97	78	31	58	43	29	37	28	29	54	36	99	53	56	78	20	64	28	88	14	80	62	96	8	69	11	94	18	43	1	19	8	76	69	8	31	99	84	63	29	48	56	46	67	40	30	47	94	31	88	46	50	65	37	60	11	81	0	38	
43	27	96	6	29	14	96	26	15	77	15	100	57	14	73	89	48	12	4	77	32	66	14	52	29	90	68	15	74	26	57	47	81	84	70	52	59	1	28	66	37	79	22	15	53	41	76	24	66	54	69	96	36	13	7	13	21	5	87	17	17	69	17	4	28	72	47	44	34	99	11	55	76	3	33	90	10	37	0	67	30	68	87	47	68	1	100	67	11	72	83	21	50	98	71	60	92	0	15	38	
68	71	3	29	89	70	1	70	5	12	57	39	19	84	59	19	4	93	92	8	49	18	46	58	90	29	99	21	93	46	81	67	65	61	15	65	95	96	25	3	2	57	78	3	80	81	75	35	97	93	47	97	54	50	44	55	74	59	21	48	1	42	67	96	74	80	10	0	1	71	39	76	25	88	14	53	66	50	43	42	48	63	90	50	65	31	96	76	40	92	17	94	25	70	99	82	39	21	93	67	
43	60	32	24	82	4	60	36	31	76	24	48	88	71	69	46	44	69	10	13	85	56	30	89	60	73	23	30	97	4	9	54	0	77	64	50	31	100	17	8	24	71	81	85	71	24	14	78	63	70	78	25	94	29	52	89	93	35	28	29	61	9	74	44	42	77	4	60	24	78	42	14	21	83	20	90	45	35	46	29	99	51	66	58	62	56	54	86	72	9	48	79	18	28	21	27	64	74	76	97	
44	40	43	98	93	20	55	63	39	47	7	35	22	70	40	8	44	24	9	68	38	83	0	73	64	1	53	48	25	76	97	61	58	68	64	13	46	95	36	50	5	6	93	59	35	84	74	22	52	56	86	21	72	36	49	68	55	90	24	16	71	74	9	78	78	92	36	43	38	91	16	93	64	71	27	85	16	49	47	94	67	94	79	29	47	23	71	51	95	82	4	57	71	74	34	1	73	58	64	98	
80	29	58	86	36	86	33	81	3	89	24	100	74	73	81	75	63	60	94	45	6	50	33	63	99	66	98	41	35	39	15	6	98	37	16	80	58	1	12	87	57	52	73	30	69	61	55	49	14	85	95	6	33	86	68	33	46	11	22	20	5	63	13	52	12	60	16	70	34	48	47	45	40	97	99	65	75	59	100	90	61	40	91	66	43	78	76	16	53	43	71	85	36	51	35	29	29	16	21	53	
18	55	15	48	56	42	13	59	57	45	81	14	28	35	49	12	56	63	97	2	32	87	23	46	59	38	48	59	79	71	9	96	88	43	54	69	91	65	58	89	60	27	44	16	50	80	10	68	38	43	40	47	29	44	28	54	65	68	97	63	11	42	91	88	60	95	60	51	78	100	4	88	57	9	53	20	30	48	27	19	50	13	88	84	51	39	84	80	62	30	61	45	2	18	83	82	30	67	14	79	
26	84	92	100	40	31	83	6	70	21	15	5	26	61	79	13	43	31	52	51	28	30	39	99	77	11	9	59	84	82	78	44	8	37	55	19	8	88	31	28	31	2	19	27	74	18	51	95	61	55	81	54	98	0	77	66	38	54	5	7	22	71	13	64	42	97	83	82	63	40	89	70	52	99	89	33	85	9	88	22	31	46	12	17	51	80	50	11	68	19	25	75	57	100	80	39	62	63	46	69	
18	6	50	87	9	85	58	65	38	56	84	16	28	45	49	97	73	3	49	39	63	13	45	73	74	18	57	37	83	4	56	23	52	60	73	86	80	97	100	91	13	58	34	92	28	9	97	22	77	66	45	61	30	70	97	59	98	54	19	97	72	11	46	51	81	88	68	38	1	32	40	28	39	95	39	81	99	91	6	11	91	41	45	44	77	44	93	15	76	9	11	75	32	7	83	8	82	18	48	63	
40	61	90	91	61	31	42	56	39	10	67	41	100	68	23	41	65	100	60	76	66	56	10	87	63	1	89	17	60	87	55	23	68	35	12	4	18	100	16	77	61	93	13	5	33	34	43	26	11	18	78	20	23	84	0	75	94	58	86	69	43	57	36	94	99	2	85	94	24	20	69	17	51	26	17	86	45	52	86	48	16	6	3	90	45	0	4	75	20	9	12	81	27	77	1	39	75	33	61	50	
62	83	26	3	64	42	77	84	55	22	42	23	3	30	29	55	12	94	66	1	20	58	50	24	88	1	67	96	97	57	11	52	16	29	60	36	12	81	10	41	86	79	83	43	5	16	54	85	59	94	36	66	12	5	33	13	66	3	23	70	34	10	81	97	6	72	94	34	78	65	30	90	53	47	79	19	88	89	39	61	98	84	45	60	82	79	94	20	98	28	38	88	41	52	65	67	91	33	64	65	
61	57	11	87	86	40	47	36	95	76	19	82	63	54	25	19	56	9	92	33	79	8	4	27	21	79	48	44	12	76	97	86	29	70	18	75	84	55	43	16	16	48	70	10	24	6	77	100	86	15	10	37	21	9	96	0	23	100	89	6	84	96	8	2	81	35	54	95	57	6	81	79	74	92	18	29	85	28	1	59	49	25	35	83	99	41	90	24	22	45	71	30	14	11	62	75	79	37	5	92	
87	1	50	3	76	10	95	51	93	52	17	15	23	3	71	58	19	33	45	99	37	74	94	54	31	38	18	44	96	76	5	85	64	22	44	67	8	84	73	70	23	59	75	100	61	62	11	98	50	88	62	81	7	95	7	17	87	17	94	76	15	53	37	31	33	54	7	95	14	28	38	4	24	68	27	68	97	88	97	36	69	9	90	95	77	23	6	26	65	21	41	24	12	62	28	97	4	91	11	84	
91	3	81	78	48	16	5	10	4	9	15	41	3	8	20	19	67	0	26	61	49	1	79	15	35	66	99	10	94	36	28	63	7	34	7	47	41	90	36	40	17	53	77	93	20	96	55	16	99	6	34	73	14	54	65	98	60	45	96	31	97	88	25	1	39	72	48	31	15	63	62	97	49	1	85	8	30	76	71	48	38	58	79	68	2	98	70	35	87	22	72	22	39	77	79	18	20	29	68	90	
78	35	30	78	60	4	32	62	78	54	66	59	52	57	20	23	49	3	32	75	89	64	13	45	55	70	76	70	98	22	62	31	75	19	19	20	73	17	94	15	32	45	30	60	23	49	74	52	20	30	23	33	36	79	27	59	41	64	25	22	56	73	16	34	90	83	15	30	5	72	98	65	0	59	0	94	25	17	77	82	42	88	0	50	60	66	23	33	13	6	16	48	28	16	24	93	47	7	75	81	
62	34	4	45	69	67	15	61	32	94	8	40	67	55	45	64	30	80	76	66	10	18	26	39	34	59	30	81	24	31	47	2	34	5	51	69	96	91	49	62	6	85	29	58	36	53	17	67	69	2	80	14	27	31	35	46	74	86	78	18	74	72	69	64	42	10	15	3	59	45	42	25	45	10	0	1	11	26	57	4	80	51	17	0	85	90	0	4	21	77	97	67	35	32	64	22	58	20	39	26	
51	21	79	98	22	31	63	100	96	3	70	85	53	12	26	12	71	18	35	99	63	30	38	12	99	96	24	39	44	73	0	26	74	81	60	88	41	8	67	23	28	3	62	81	48	82	36	44	77	44	59	61	20	99	64	9	1	60	79	95	58	0	99	55	54	78	92	88	55	23	7	56	28	61	17	84	44	50	91	3	74	56	60	69	43	94	40	65	84	12	40	25	59	47	99	38	81	45	82	9	
34	63	75	72	49	81	17	67	71	10	28	37	18	92	45	25	3	82	4	18	57	24	18	37	51	28	23	8	30	98	20	96	98	30	23	10	33	19	50	28	66	82	18	35	28	22	46	26	72	4	34	83	80	17	92	49	5	84	63	34	5	16	60	82	19	5	100	0	33	67	10	50	9	7	32	97	60	31	46	45	3	45	29	47	0	57	43	27	49	48	19	95	100	36	58	10	0	99	86	63	
5	78	57	31	93	8	97	91	97	70	87	70	16	10	98	49	46	40	5	83	1	31	95	65	89	60	33	46	29	17	98	11	91	75	54	55	48	90	83	73	44	25	60	54	33	58	41	55	84	70	44	33	28	2	82	79	82	6	30	74	58	1	84	24	0	3	31	94	25	75	16	57	37	42	4	84	51	93	49	40	28	69	97	29	21	95	22	9	27	22	75	59	89	15	68	100	80	38	21	73	
22	52	90	71	99	26	49	82	72	90	31	99	71	9	33	5	34	84	22	7	99	26	42	22	79	67	97	53	89	80	93	21	23	31	99	75	83	1	49	34	64	91	26	79	93	16	19	20	63	79	33	35	29	33	0	95	99	92	46	67	94	94	65	97	80	37	6	8	2	1	55	4	71	8	40	64	84	20	63	79	95	52	60	88	68	63	100	8	73	8	41	27	27	46	40	3	55	93	62	28	
22	55	78	63	61	98	47	85	16	34	57	71	22	88	40	18	47	95	29	32	45	46	91	37	55	60	17	14	47	88	58	64	27	46	73	94	90	82	98	57	84	14	22	27	54	88	70	2	24	15	99	90	36	45	7	91	8	65	50	64	6	100	81	9	26	1	69	5	91	67	24	95	73	38	47	1	72	22	6	8	56	6	54	52	71	48	80	59	20	65	46	0	88	57	66	80	93	57	60	7	
9	14	22	36	64	92	97	69	0	39	67	36	46	9	39	91	93	80	3	58	48	90	64	1	39	32	95	86	67	94	34	16	35	61	7	49	44	31	90	89	6	73	80	35	57	48	41	13	23	21	83	42	4	47	24	23	4	49	33	84	45	44	85	25	79	36	45	5	52	25	39	77	65	69	88	13	41	41	1	14	55	52	54	62	24	89	5	63	41	42	14	90	60	67	93	62	0	66	38	39	
35	83	94	33	82	26	26	15	70	92	93	15	47	36	17	85	47	86	38	99	55	23	35	85	56	32	38	21	70	23	57	57	4	31	79	12	3	34	80	83	27	26	84	45	94	11	65	17	91	55	95	18	86	28	33	36	2	88	63	32	28	86	35	61	44	0	21	40	7	15	71	75	41	39	42	2	76	46	52	30	4	84	18	21	100	59	61	84	58	79	43	11	96	92	12	71	48	30	64	56	
68	88	45	48	65	71	46	0	26	89	17	26	84	78	69	82	93	0	23	29	61	89	16	56	25	46	79	2	41	50	93	94	54	75	27	23	12	62	30	49	72	32	97	88	54	34	94	54	77	86	78	65	12	56	100	25	100	96	68	54	23	28	76	81	55	41	39	50	15	94	98	11	43	92	54	84	72	80	51	71	54	78	62	80	44	87	100	51	83	57	98	31	19	54	92	26	62	54	78	62	
28	54	61	13	13	25	37	100	65	69	96	84	80	31	74	2	73	18	82	11	75	51	89	88	41	91	61	7	80	71	92	29	93	0	11	97	63	29	22	48	97	9	50	79	55	12	74	14	96	57	86	4	76	75	2	25	60	35	14	67	45	15	57	38	22	8	54	64	6	64	83	9	57	34	37	57	82	51	39	87	47	48	53	71	43	56	53	74	97	65	68	13	68	34	61	67	84	57	60	94	
36	91	12	46	97	45	61	78	13	55	3	94	66	79	32	65	75	95	12	50	93	77	34	21	39	41	19	55	52	9	97	52	39	13	27	83	75	25	66	67	17	29	1	69	23	15	18	33	42	32	66	43	75	16	91	80	46	40	6	39	34	33	57	88	55	46	78	80	100	97	70	60	7	50	56	12	54	36	0	74	23	29	28	12	97	93	15	30	49	20	79	43	11	45	97	87	89	4	47	50	
43	11	96	75	34	69	86	13	95	11	88	36	11	43	73	66	43	67	60	27	59	73	89	71	11	77	72	31	6	34	23	55	43	8	78	37	72	27	38	24	25	7	74	33	57	39	16	94	56	11	43	88	34	3	56	43	33	41	91	38	41	13	82	8	87	16	78	88	73	82	70	74	83	29	29	96	83	20	25	97	38	41	11	86	39	12	33	48	0	74	18	87	59	26	8	82	94	63	14	95	
3	67	90	25	82	27	64	85	84	60	25	61	17	95	33	89	40	66	89	84	87	17	92	55	56	81	94	14	47	68	96	55	83	68	62	30	8	80	60	10	53	65	6	92	35	51	90	91	64	55	88	12	11	69	21	34	48	23	45	47	38	9	61	6	56	0	49	7	56	45	67	21	92	88	76	41	37	69	73	85	50	46	51	63	63	22	25	50	32	64	98	62	40	92	54	68	42	29	28	69	
6	5	60	34	26	73	41	9	83	100	15	31	99	12	20	41	2	50	7	68	33	3	16	4	61	1	13	13	70	62	0	42	50	38	47	100	6	98	54	83	76	76	74	72	80	41	79	62	84	66	26	1	63	94	67	59	59	42	90	41	5	16	7	99	40	24	97	23	14	38	29	8	89	30	100	41	16	63	100	58	49	39	14	44	96	32	23	53	98	75	4	53	85	14	7	85	7	1	49	10	
54	46	46	23	14	93	33	49	15	51	19	37	52	73	93	45	1	15	25	97	41	46	27	13	61	76	28	39	25	41	85	18	83	90	47	88	73	28	35	93	1	43	0	40	2	14	28	63	64	13	6	37	65	82	42	79	62	86	25	27	50	68	97	42	53	1	51	6	59	14	65	39	96	82	73	44	63	7	64	96	65	8	93	61	78	21	43	46	24	12	2	15	23	14	55	92	56	37	63	77	
0	57	36	66	96	65	45	85	85	31	13	84	55	49	13	41	84	20	31	63	2	89	99	65	20	87	73	34	1	82	3	7	57	38	20	13	91	69	63	76	70	3	91	53	53	79	94	9	52	71	46	97	4	100	26	44	56	40	86	57	26	57	98	22	56	15	21	15	81	32	16	65	53	38	85	65	66	55	86	3	72	38	3	4	27	7	3	12	62	56	47	34	12	31	14	58	97	80	33	4	
18	7	30	27	10	13	69	95	49	48	5	52	33	76	78	60	67	61	86	88	41	62	57	10	83	74	20	18	0	79	73	88	28	77	88	54	63	48	5	70	99	55	100	93	11	10	80	69	24	14	15	27	35	28	46	89	82	5	32	97	79	96	97	93	33	73	72	13	27	3	72	88	72	46	23	71	6	75	92	87	15	15	47	21	14	4	10	19	36	77	85	37	66	37	93	81	100	50	22	97	
31	30	78	54	16	97	67	22	38	29	82	40	68	75	60	22	56	51	97	84	8	89	64	57	43	11	40	45	8	26	29	36	4	72	5	97	50	88	43	76	19	32	74	90	7	39	30	62	11	62	91	82	73	41	90	54	88	7	5	96	25	26	75	59	21	86	29	84	82	89	4	52	81	18	61	70	25	77	43	30	59	60	9	9	32	95	47	73	84	4	52	34	83	28	13	55	71	64	19	27	
64	39	99	40	62	9	21	69	98	89	40	66	56	3	23	59	47	49	13	5	40	13	48	88	52	43	12	86	48	10	60	44	32	94	84	33	74	91	5	87	97	99	13	36	2	51	60	31	21	33	59	52	75	68	53	73	33	30	38	26	72	17	49	44	69	100	22	77	54	61	45	97	47	6	21	83	28	26	94	8	14	85	54	99	13	66	90	91	79	7	47	36	39	64	28	22	80	51	7	5	
30	73	96	26	65	16	50	15	85	17	38	63	58	85	58	24	23	35	38	98	9	94	82	23	14	57	36	14	99	19	4	63	66	18	86	4	32	27	1	66	94	17	49	64	42	14	70	46	12	96	53	50	8	96	15	49	4	68	16	70	0	26	51	57	45	15	52	73	7	78	77	55	89	7	52	31	71	53	12	95	13	46	5	39	29	39	24	42	87	87	27	12	63	0	87	65	97	31	51	1	
74	73	57	46	61	3	13	19	14	80	29	90	50	12	70	15	17	29	94	86	12	54	33	93	85	41	50	83	60	0	93	84	70	6	76	36	9	20	42	22	59	68	19	38	1	58	62	11	31	52	9	77	35	98	23	91	55	93	75	63	54	31	59	40	40	9	73	69	77	8	9	69	26	16	10	6	89	53	10	76	17	3	73	60	53	61	26	87	44	22	49	94	57	59	88	13	5	52	98	88	
21	24	42	35	1	87	67	50	87	75	41	51	74	2	10	93	67	57	71	20	85	8	64	70	1	20	22	12	31	26	93	44	78	99	63	77	69	68	92	25	49	70	65	38	48	33	67	88	56	42	7	13	24	32	41	88	52	90	81	38	33	62	5	64	67	5	18	99	78	58	32	26	25	90	83	35	50	76	85	61	44	62	20	33	57	73	92	31	89	30	58	0	34	60	23	95	56	55	94	13	
86	65	59	50	71	15	20	40	0	29	38	51	72	13	88	89	28	4	39	13	99	18	95	63	96	45	34	31	98	58	85	79	13	65	83	59	1	83	91	94	52	72	67	59	57	0	76	100	52	21	68	79	57	10	92	1	15	60	77	56	61	22	5	43	38	49	31	84	83	86	85	35	36	95	94	91	29	76	84	28	38	10	0	4	84	72	7	50	85	24	73	98	92	43	37	22	5	40	8	56	
82	71	44	10	71	69	67	39	29	84	19	88	43	14	76	23	78	78	5	40	0	39	63	14	8	98	44	26	16	22	49	33	25	92	82	46	92	70	52	99	93	58	38	55	40	81	72	33	32	89	59	5	28	40	68	79	40	52	2	30	0	75	24	48	15	57	50	90	56	9	43	79	14	47	47	40	46	48	15	63	66	30	10	13	65	43	34	37	57	21	24	43	32	39	43	23	77	10	70	33	
21	5	3	40	11	64	4	74	52	88	18	8	0	32	23	4	70	1	75	57	22	79	14	28	33	54	79	17	55	31	80	63	19	25	8	51	8	93	62	67	88	74	30	96	77	95	9	90	47	54	96	86	7	97	17	53	67	28	46	42	29	73	85	51	45	37	16	80	24	46	8	25	35	24	81	38	1	25	89	41	72	94	1	22	21	34	18	23	66	19	15	88	69	13	1	90	4	34	2	14	
100	90	86	99	53	24	100	95	57	56	52	77	81	3	7	54	89	72	21	3	23	7	66	46	28	97	5	73	9	31	79	60	43	87	22	95	96	65	61	87	1	1	24	46	98	71	46	28	42	70	52	83	93	81	6	41	51	40	20	66	74	63	9	16	33	27	41	84	28	15	53	27	61	71	68	94	25	45	92	95	85	33	37	58	31	45	40	30	62	28	59	41	86	6	30	38	94	72	56	43	
96	18	14	82	68	91	18	77	32	82	75	79	30	15	24	56	79	44	48	23	10	41	14	55	62	9	36	6	99	4	85	42	26	22	20	32	53	11	54	98	85	48	88	59	42	56	38	44	81	30	20	83	67	28	19	48	2	33	78	80	85	87	20	51	62	28	46	66	3	59	42	25	100	5	14	70	46	89	0	78	3	86	40	58	5	75	15	4	41	19	53	19	45	66	37	15	39	77	91	91	
